,post_id,text,post_text,shared_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time,header,video_ids,videos
0,488200112664456,"Los invito este martes 25 de enero a sintonizar Multimedios CR - Canal 8, a partir de las 10:00 pm.
En entrevista con Glenda Umaña podrán conocer mis propuestas y visión para transformar Costa Rica ¡No se lo pierdan!

#UnidosPodemos #ElCaminoCorrecto","Los invito este martes 25 de enero a sintonizar Multimedios CR - Canal 8, a partir de las 10:00 pm.
En entrevista con Glenda Umaña podrán conocer mis propuestas y visión para transformar Costa Rica ¡No se lo pierdan!

#UnidosPodemos #ElCaminoCorrecto",,2022-01-24 11:36:39.000000,1643045799,https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/272460450_488200085997792_6084836333496155339_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=rhJRbeB2mIMAX8PZC9k&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT80IvSfmsPhej2VNOt6wwypw3lSDPVd5qpLZpRRDPdz3g&oe=61F3FE8E&manual_redirect=1,https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/p640x640/272460450_488200085997792_6084836333496155339_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=rhJRbeB2mIMAX8PZC9k&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT99Mhd2tKWvGl8UTuUzkp1WoEbNrrgpT8un8h4_Fk2Amg&oe=61F3B384,['https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/272460450_488200085997792_6084836333496155339_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=rhJRbeB2mIMAX8PZC9k&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT80IvSfmsPhej2VNOt6wwypw3lSDPVd5qpLZpRRDPdz3g&oe=61F3FE8E&manual_redirect=1'],"[""May be an image of 1 person, standing and text that says 'ÛATAA DÍAZ EL CAMINO CORRECTO UNIDOS PODEMOS MULTIMEDIOS Por quién voto? Con Glenda Umaña MARTES 25 10:00 ENERO Canal 8'""]",['https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/p640x640/272460450_488200085997792_6084836333496155339_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=rhJRbeB2mIMAX8PZC9k&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT99Mhd2tKWvGl8UTuUzkp1WoEbNrrgpT8un8h4_Fk2Amg&oe=61F3B384'],"[""May be an image of 1 person, standing and text that says 'ÛATAA DÍAZ EL CAMINO CORRECTO UNIDOS PODEMOS MULTIMEDIOS Por quién voto? Con Glenda Umaña MARTES 25 10:00 ENERO Canal 8'""]",,,,,,,,,,14,0,1,https://facebook.com/NataliaDiazCR/posts/488200112664456,,"[{'link': '/MultimediosCR/?refid=17&_ft_=mf_story_key.488200112664456%3Atop_level_post_id.488200112664456%3Atl_objid.488200112664456%3Acontent_owner_id_new.100044234149217%3Athrowback_story_fbid.488200112664456%3Apage_id.654014481276693%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX8dfA8G51GvjvNF%3Atds_flgs.3%3Athid.100044234149217%3A306061129499414%3A2%3A0%3A1643702399%3A1857129861499399416%3A%3A%3Apage_insights.%7B%22100044234149217%22%3A%7B%22page_id%22%3A100044234149217%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643045799%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B488200112664456%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100044234149217%2C%22page_id%22%3A100044234149217%2C%22post_id%22%3A488200112664456%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%221516797768586087%22%3A%7B%22page_id%22%3A1516797768586087%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%2C%22100044535095207%22%3A%7B%22page_id%22%3A100044535095207%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=%2As-R', 'text': 'Multimedios CR'}, {'link': '/GlendaUmanaH?refid=17&_ft_=mf_story_key.488200112664456%3Atop_level_post_id.488200112664456%3Atl_objid.488200112664456%3Acontent_owner_id_new.100044234149217%3Athrowback_story_fbid.488200112664456%3Apage_id.654014481276693%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX8dfA8G51GvjvNF%3Atds_flgs.3%3Athid.100044234149217%3A306061129499414%3A2%3A0%3A1643702399%3A1857129861499399416%3A%3A%3Apage_insights.%7B%22100044234149217%22%3A%7B%22page_id%22%3A100044234149217%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643045799%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B488200112664456%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100044234149217%2C%22page_id%22%3A100044234149217%2C%22post_id%22%3A488200112664456%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%221516797768586087%22%3A%7B%22page_id%22%3A1516797768586087%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%2C%22100044535095207%22%3A%7B%22page_id%22%3A100044535095207%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=%2As-R', 'text': 'Glenda Umaña'}, {'link': '/hashtag/unidospodemos?refid=17&_ft_=mf_story_key.488200112664456%3Atop_level_post_id.488200112664456%3Atl_objid.488200112664456%3Acontent_owner_id_new.100044234149217%3Athrowback_story_fbid.488200112664456%3Apage_id.654014481276693%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX8dfA8G51GvjvNF%3Atds_flgs.3%3Athid.100044234149217%3A306061129499414%3A2%3A0%3A1643702399%3A1857129861499399416%3A%3A%3Apage_insights.%7B%22100044234149217%22%3A%7B%22page_id%22%3A100044234149217%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643045799%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B488200112664456%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100044234149217%2C%22page_id%22%3A100044234149217%2C%22post_id%22%3A488200112664456%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%221516797768586087%22%3A%7B%22page_id%22%3A1516797768586087%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%2C%22100044535095207%22%3A%7B%22page_id%22%3A100044535095207%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=%2As-R', 'text': '#UnidosPodemos'}, {'link': '/hashtag/elcaminocorrecto?refid=17&_ft_=mf_story_key.488200112664456%3Atop_level_post_id.488200112664456%3Atl_objid.488200112664456%3Acontent_owner_id_new.100044234149217%3Athrowback_story_fbid.488200112664456%3Apage_id.654014481276693%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX8dfA8G51GvjvNF%3Atds_flgs.3%3Athid.100044234149217%3A306061129499414%3A2%3A0%3A1643702399%3A1857129861499399416%3A%3A%3Apage_insights.%7B%22100044234149217%22%3A%7B%22page_id%22%3A100044234149217%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643045799%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B488200112664456%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100044234149217%2C%22page_id%22%3A100044234149217%2C%22post_id%22%3A488200112664456%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%221516797768586087%22%3A%7B%22page_id%22%3A1516797768586087%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%2C%22100044535095207%22%3A%7B%22page_id%22%3A100044535095207%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=%2As-R', 'text': '#ElCaminoCorrecto'}]",100044234149217,Natalia Díaz,https://facebook.com/NataliaDiazCR?lst=797167859%3A100044234149217%3A1643046296&refid=17&_ft_=mf_story_key.488200112664456%3Atop_level_post_id.488200112664456%3Atl_objid.488200112664456%3Acontent_owner_id_new.100044234149217%3Athrowback_story_fbid.488200112664456%3Apage_id.654014481276693%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX8dfA8G51GvjvNF%3Atds_flgs.3%3Athid.100044234149217%3A306061129499414%3A2%3A0%3A1643702399%3A1857129861499399416%3A%3A%3Apage_insights.%7B%22100044234149217%22%3A%7B%22page_id%22%3A100044234149217%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643045799%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B488200112664456%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100044234149217%2C%22page_id%22%3A100044234149217%2C%22post_id%22%3A488200112664456%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%221516797768586087%22%3A%7B%22page_id%22%3A1516797768586087%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%2C%22100044535095207%22%3A%7B%22page_id%22%3A100044535095207%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100044234149217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=C-R,False,,,,,,,True,,"[{'name': 'Sandra Delgado', 'link': 'https://facebook.com/profile.php?id=100053498442351&fref=pb', 'type': 'like'}, {'name': 'Angie Campos', 'link': 'https://facebook.com/angie.campos.5095110?fref=pb', 'type': 'like'}, {'name': 'Fenny Hunter', 'link': 'https://facebook.com/profile.php?id=100022272251296&fref=pb', 'type': 'like'}, {'name': 'Cristobal Mayorga', 'link': 'https://facebook.com/cristobal.mayorga.16?fref=pb', 'type': 'like'}, {'name': 'Mario Gallardo Calderón', 'link': 'https://facebook.com/marizcalderon.gallardocalderon?fref=pb', 'type': 'love'}, {'name': 'Rojaz Venegaz Varo', 'link': 'https://facebook.com/alvaro.rojjasvenegaz?fref=pb', 'type': 'like'}, {'name': 'Adrian Guerra', 'link': 'https://facebook.com/adrian.guerra.5811?fref=pb', 'type': 'love'}, {'name': 'Sergio Marin Cornavaca', 'link': 'https://facebook.com/sergio.cornavaca?fref=pb', 'type': 'like'}, {'name': 'Victor Loría Arce', 'link': 'https://facebook.com/vloriaarce?fref=pb', 'type': 'like'}, {'name': 'Carlos Quesada Arce', 'link': 'https://facebook.com/CarlosQuesada97?fref=pb', 'type': 'love'}, {'name': 'Mario Villarreal', 'link': 'https://facebook.com/mario.villarreal.5895?fref=pb', 'type': 'care'}, {'name': 'Carlos Cordero', 'link': 'https://facebook.com/carlos.cordero.313?fref=pb', 'type': 'like'}, {'name': 'Marvin Jaén Sánchez', 'link': 'https://facebook.com/marvin.jaen?fref=pb', 'type': 'like'}, {'name': 'Daniel Romero', 'link': 'https://facebook.com/dromeroXYZww?fref=pb', 'type': 'like'}, {'name': 'Roberto Quirós Zúñiga', 'link': 'https://facebook.com/roberto.quiroszuniga?fref=pb', 'type': 'like'}, {'name': 'Ivannia Herrera', 'link': 'https://facebook.com/iherrerach?fref=pb', 'type': 'like'}, {'name': 'Janssen Viñas Espinoza', 'link': 'https://facebook.com/janssen.espinoza?fref=pb', 'type': 'like'}, {'name': 'Ronald Cortés Coto', 'link': 'https://facebook.com/ronald.cortescoto?fref=pb', 'type': 'like'}, {'name': 'Angie Jaen', 'link': 'https://facebook.com/angie.jaen?fref=pb', 'type': 'love'}]",https://www.facebook.com/NataliaDiazCR/posts/488200112664456,"{'like': 14, 'love': 4, 'care': 1}",19,,654014481276693,,488200089331125,['488200089331125'],False,2022-01-24 11:45:02.748625,,,
