,post_id,text,post_text,shared_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,video_ids,videos,was_live,fetched_time,header
0,454946182756827,"Hoy realizamos la firma de nuestro “Compromiso a favor de los Derechos Humanos de las Mujeres.”
#votáseriedad #votáprogresismo
#votácompromiso #welmerramospresidente","Hoy realizamos la firma de nuestro “Compromiso a favor de los Derechos Humanos de las Mujeres.”
#votáseriedad #votáprogresismo
#votácompromiso #welmerramospresidente",,2022-01-24 09:45:07.000000,1643039107.0,https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/272721714_454945162756929_5742755980516517462_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=WfroNjYB-owAX-GxnA1&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT9nDwtWKNUsQya55YmgV_EWFmaXjcbiO1kDHvIfsBOv2g&oe=61F4AC72&manual_redirect=1,https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/p843x403/272721714_454945162756929_5742755980516517462_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=WfroNjYB-owAX-GxnA1&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT8BzG7y6Br9ZYF5XECUAwnA92_5F5DTzJUrjXBOI8t-WA&oe=61F2D3C6,"['https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/272721714_454945162756929_5742755980516517462_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=WfroNjYB-owAX-GxnA1&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT9nDwtWKNUsQya55YmgV_EWFmaXjcbiO1kDHvIfsBOv2g&oe=61F4AC72&manual_redirect=1', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/272754688_454945246090254_8029682946870348899_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=hw368yuOaokAX8NDaLd&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-AZ7hLYf_Sg-_rfizVg0o-GaQ9l-IQaz6BrJx15AIv4w&oe=61F3DF18&manual_redirect=1', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/272647452_454945176090261_1923815321863348032_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=mj2y8ai-JhsAX8aGj-E&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT9OYScxLWr9k70dctgX7pXhSDas_hT10p4mbE76gnZJcw&oe=61F43ABC&manual_redirect=1', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/fr/cp0/e15/q65/271951382_1277356606075292_3622910166439638459_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=ad6a45&efg=eyJpIjoidCJ9&_nc_ohc=NltSnOHJOMkAX9xcsYy&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT9i0kmrkhhRp0ynwrkxZsAXTzEl_t3aiijis_W-_G2a8A&oe=61F3848E']","['May be an image of 7 people, people standing and indoor', 'May be an image of 6 people, people sitting, people standing and indoor', 'May be an image of 7 people, people sitting, people standing and indoor', None]","['https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/p843x403/272721714_454945162756929_5742755980516517462_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=WfroNjYB-owAX-GxnA1&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT8BzG7y6Br9ZYF5XECUAwnA92_5F5DTzJUrjXBOI8t-WA&oe=61F2D3C6', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/s280x280/272754688_454945246090254_8029682946870348899_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=hw368yuOaokAX8NDaLd&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_r0X1tmC_ot1tMwl8JLCMeMKKRt4As6qSWer4mxzrjVQ&oe=61F3CA33', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/s370x247/272647452_454945176090261_1923815321863348032_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=mj2y8ai-JhsAX8aGj-E&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_hpZlaLEEzQjHMn_Bd-scdiIY6qKX3Gy-TXydO2dgZdA&oe=61F327E3', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s526x395/271951382_1277356606075292_3622910166439638459_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=08861d&efg=eyJpIjoidCJ9&_nc_ohc=NltSnOHJOMkAX9xcsYy&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-0x-_BdbxWMFzfoWfDfCEWP7C7iETSY2XLg4A3J1rQ_w&oe=61F3CC59']","['May be an image of 7 people, people standing and indoor', 'May be an image of 6 people, people sitting, people standing and indoor', 'May be an image of 7 people, people sitting, people standing and indoor', 'video']",https://video.fsyq1-1.fna.fbcdn.net/v/t42.1790-2/272669305_624510118817238_2907486142837195818_n.mp4?_nc_cat=103&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=LkMqV_Pi-hEAX_kFGMj&_nc_rml=0&_nc_ht=video.fsyq1-1.fna&oh=00_AT_LzRbWu384S2KyB6fJFjW0vaK-TUCprQGrvHJK24U4hw&oe=61EEFB56,,,1277355499408736,,,,,,23,5,4,https://facebook.com/WelmerRamos/posts/454946182756827,,"[{'link': '/hashtag/votáseriedad?refid=17&_ft_=mf_story_key.454946182756827%3Atop_level_post_id.454946182756827%3Atl_objid.454946182756827%3Acontent_owner_id_new.100047243478256%3Athrowback_story_fbid.454946182756827%3Apage_id.1907015102861350%3Aphoto_attachments_list.%5B454945179423594%2C454945252756920%2C454945186090260%2C1277355499408736%5D%3Astory_location.4%3Astory_attachment_style.album%3Aott.AX94rFhEAdYahQh3%3Atds_flgs.3%3Athid.100047243478256%3A306061129499414%3A2%3A0%3A1643702399%3A-3576515563762831640%3A%3A%3Apage_insights.%7B%22100047243478256%22%3A%7B%22page_id%22%3A100047243478256%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100047243478256%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643039107%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B454946182756827%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100047243478256%2C%22page_id%22%3A100047243478256%2C%22post_id%22%3A454946182756827%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R', 'text': '#votáseriedad'}, {'link': '/hashtag/votáprogresismo?refid=17&_ft_=mf_story_key.454946182756827%3Atop_level_post_id.454946182756827%3Atl_objid.454946182756827%3Acontent_owner_id_new.100047243478256%3Athrowback_story_fbid.454946182756827%3Apage_id.1907015102861350%3Aphoto_attachments_list.%5B454945179423594%2C454945252756920%2C454945186090260%2C1277355499408736%5D%3Astory_location.4%3Astory_attachment_style.album%3Aott.AX94rFhEAdYahQh3%3Atds_flgs.3%3Athid.100047243478256%3A306061129499414%3A2%3A0%3A1643702399%3A-3576515563762831640%3A%3A%3Apage_insights.%7B%22100047243478256%22%3A%7B%22page_id%22%3A100047243478256%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100047243478256%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643039107%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B454946182756827%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100047243478256%2C%22page_id%22%3A100047243478256%2C%22post_id%22%3A454946182756827%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R', 'text': '#votáprogresismo'}, {'link': '/hashtag/votácompromiso?refid=17&_ft_=mf_story_key.454946182756827%3Atop_level_post_id.454946182756827%3Atl_objid.454946182756827%3Acontent_owner_id_new.100047243478256%3Athrowback_story_fbid.454946182756827%3Apage_id.1907015102861350%3Aphoto_attachments_list.%5B454945179423594%2C454945252756920%2C454945186090260%2C1277355499408736%5D%3Astory_location.4%3Astory_attachment_style.album%3Aott.AX94rFhEAdYahQh3%3Atds_flgs.3%3Athid.100047243478256%3A306061129499414%3A2%3A0%3A1643702399%3A-3576515563762831640%3A%3A%3Apage_insights.%7B%22100047243478256%22%3A%7B%22page_id%22%3A100047243478256%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100047243478256%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643039107%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B454946182756827%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100047243478256%2C%22page_id%22%3A100047243478256%2C%22post_id%22%3A454946182756827%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R', 'text': '#votácompromiso'}, {'link': '/hashtag/welmerramospresidente?refid=17&_ft_=mf_story_key.454946182756827%3Atop_level_post_id.454946182756827%3Atl_objid.454946182756827%3Acontent_owner_id_new.100047243478256%3Athrowback_story_fbid.454946182756827%3Apage_id.1907015102861350%3Aphoto_attachments_list.%5B454945179423594%2C454945252756920%2C454945186090260%2C1277355499408736%5D%3Astory_location.4%3Astory_attachment_style.album%3Aott.AX94rFhEAdYahQh3%3Atds_flgs.3%3Athid.100047243478256%3A306061129499414%3A2%3A0%3A1643702399%3A-3576515563762831640%3A%3A%3Apage_insights.%7B%22100047243478256%22%3A%7B%22page_id%22%3A100047243478256%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100047243478256%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643039107%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B454946182756827%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100047243478256%2C%22page_id%22%3A100047243478256%2C%22post_id%22%3A454946182756827%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R', 'text': '#welmerramospresidente'}]",100047243478256,Welmer Ramos,https://facebook.com/WelmerRamos?lst=797167859%3A100047243478256%3A1643043254&refid=17&_ft_=mf_story_key.454946182756827%3Atop_level_post_id.454946182756827%3Atl_objid.454946182756827%3Acontent_owner_id_new.100047243478256%3Athrowback_story_fbid.454946182756827%3Apage_id.1907015102861350%3Aphoto_attachments_list.%5B454945179423594%2C454945252756920%2C454945186090260%2C1277355499408736%5D%3Astory_location.4%3Astory_attachment_style.album%3Aott.AX94rFhEAdYahQh3%3Atds_flgs.3%3Athid.100047243478256%3A306061129499414%3A2%3A0%3A1643702399%3A-3576515563762831640%3A%3A%3Apage_insights.%7B%22100047243478256%22%3A%7B%22page_id%22%3A100047243478256%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100047243478256%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643039107%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B454946182756827%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100047243478256%2C%22page_id%22%3A100047243478256%2C%22post_id%22%3A454946182756827%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=C-R,False,,,,,,,True,,"[{'name': 'Kattia Vargas', 'link': 'https://facebook.com/profile.php?id=100075626465568&fref=pb', 'type': 'like'}, {'name': 'Mariana Jiménez', 'link': 'https://facebook.com/profile.php?id=100073433171612&fref=pb', 'type': 'like'}, {'name': 'Bryan Lanza', 'link': 'https://facebook.com/profile.php?id=100073290445565&fref=pb', 'type': 'like'}, {'name': 'Gerardo Alberto Navarro Pineda', 'link': 'https://facebook.com/profile.php?id=100072351091092&fref=pb', 'type': 'like'}, {'name': 'Rogis Bermúdez Cascante', 'link': 'https://facebook.com/RogisBermudez?fref=pb', 'type': 'like'}, {'name': 'Jeannette Pacheco', 'link': 'https://facebook.com/jeannette.pacheco.5245?fref=pb', 'type': 'like'}, {'name': 'Carlos A. Carballo Chavarría', 'link': 'https://facebook.com/profile.php?id=100018685956835&fref=pb', 'type': 'love'}, {'name': 'Mayela Ramos López', 'link': 'https://facebook.com/mayela.ramoslopez?fref=pb', 'type': 'like'}, {'name': 'Karla Arrunátegui', 'link': 'https://facebook.com/profile.php?id=100011236201323&fref=pb', 'type': 'love'}, {'name': 'José Manuel Arroyo Gutiérrez', 'link': 'https://facebook.com/profile.php?id=100009633906949&fref=pb', 'type': 'like'}, {'name': 'Gladys Elena Rojas Chaves', 'link': 'https://facebook.com/profile.php?id=100009165229289&fref=pb', 'type': 'love'}, {'name': 'Bernardo Rodriguez', 'link': 'https://facebook.com/carlos.mongeledezma.3?fref=pb', 'type': 'like'}, {'name': 'Martha Martinez', 'link': 'https://facebook.com/profile.php?id=100005027437732&fref=pb', 'type': 'love'}, {'name': 'Randall Mata Guzman', 'link': 'https://facebook.com/randall.mataguzman?fref=pb', 'type': 'like'}, {'name': 'Roman Monge', 'link': 'https://facebook.com/roman.monge.75?fref=pb', 'type': 'like'}, {'name': 'Carlos Andres Castro Castro', 'link': 'https://facebook.com/carlosandres.castrocastro.10?fref=pb', 'type': 'like'}, {'name': 'Mayra Ulate González', 'link': 'https://facebook.com/mayramayelau?fref=pb', 'type': 'like'}, {'name': 'Mireya Morales Guerrero', 'link': 'https://facebook.com/moralesgmireya?fref=pb', 'type': 'like'}, {'name': 'Margarita Bolanos Arquin', 'link': 'https://facebook.com/margarita.bolanosarquin?fref=pb', 'type': 'like'}, {'name': 'Jessie Ugalde', 'link': 'https://facebook.com/jessie.ugalde.1?fref=pb', 'type': 'like'}, {'name': 'Luis Alberto Díaz Espinoza', 'link': 'https://facebook.com/luisalberto.diazespinoza.9?fref=pb', 'type': 'like'}, {'name': 'Dylan Fung', 'link': 'https://facebook.com/dilan.fung?fref=pb', 'type': 'haha'}, {'name': 'Andre Jiménez Mata', 'link': 'https://facebook.com/AndreaJimenezM?fref=pb', 'type': 'like'}, {'name': 'Lizandro Brenes Castillo', 'link': 'https://facebook.com/lizandro27?fref=pb', 'type': 'like'}, {'name': 'Pamela Rodríguez', 'link': 'https://facebook.com/pamela.rodriguez.71868?fref=pb', 'type': 'love'}, {'name': 'Marlene Aguirre Chaves', 'link': 'https://facebook.com/marlene.aguirrechaves?fref=pb', 'type': 'love'}, {'name': 'Luis Montoya Ayala', 'link': 'https://facebook.com/luis.montoyaayala?fref=pb', 'type': 'like'}, {'name': 'Gabriela Masis', 'link': 'https://facebook.com/gabriela.masis.1?fref=pb', 'type': 'like'}, {'name': 'Jorge Rivera', 'link': 'https://facebook.com/jorge.rivera.7587370?fref=pb', 'type': 'love'}, {'name': 'Fanny Fajardo', 'link': 'https://facebook.com/fanny.fajardo.359?fref=pb', 'type': 'like'}, {'name': 'Victor Obando', 'link': 'https://facebook.com/profile.php?id=589424795&fref=pb', 'type': 'haha'}, {'name': 'Hans Manfred Lépiz Araya', 'link': 'https://facebook.com/hlepiz?fref=pb', 'type': 'like'}]",https://www.facebook.com/WelmerRamos/posts/454946182756827,"{'like': 23, 'love': 7, 'haha': 2}",32,,1907015102861350,,,[],['1277355499408736'],['https://video.fsyq1-1.fna.fbcdn.net/v/t42.1790-2/272669305_624510118817238_2907486142837195818_n.mp4?_nc_cat=103&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=LkMqV_Pi-hEAX_kFGMj&_nc_rml=0&_nc_ht=video.fsyq1-1.fna&oh=00_AT_LzRbWu384S2KyB6fJFjW0vaK-TUCprQGrvHJK24U4hw&oe=61EEFB56'],False,2022-01-24 10:54:23.112454,
