,post_id,text,post_text,shared_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time,video_ids,videos,header,Page,listing_title,listing_price,listing_location
0,123101856896357,"#Nacionales | Martín Chinchilla Castro, candidato de Pueblo Unido: . �Hay que cambiar el modelo económico de Costa Rica�

DIARIOEXTRA.COM
Diario Extra - 'Hay que cambiar el modelo económico de Costa Rica'","#Nacionales | Martín Chinchilla Castro, candidato de Pueblo Unido: . �Hay que cambiar el modelo económico de Costa Rica�","DIARIOEXTRA.COM
Diario Extra - 'Hay que cambiar el modelo económico de Costa Rica'",2022-01-20 18:12:05,1642723925,https://www.diarioextra.com/files/Dnews/images/detail/468367_img_3137.jpg,https://external.fsyq1-1.fna.fbcdn.net/safe_image.php?d=AQGvwa0NLEW2dH7R&w=796&h=416&url=https%3A%2F%2Fwww.diarioextra.com%2Ffiles%2FDnews%2Fimages%2Fdetail%2F468367_img_3137.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f752&_nc_sid=06c271&ccb=3-5&gt=1&_nc_hash=AQH4dVvAvVY3wNL6,['https://www.diarioextra.com/files/Dnews/images/detail/468367_img_3137.jpg'],[],['https://external.fsyq1-1.fna.fbcdn.net/safe_image.php?d=AQGvwa0NLEW2dH7R&w=796&h=416&url=https%3A%2F%2Fwww.diarioextra.com%2Ffiles%2FDnews%2Fimages%2Fdetail%2F468367_img_3137.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f752&_nc_sid=06c271&ccb=3-5&gt=1&_nc_hash=AQH4dVvAvVY3wNL6'],[None],,,,,,,,,,9.0,0,2,https://facebook.com/MartinChinchillaCastro/posts/123101856896357,https://www.diarioextra.com/Noticia/detalle/468367?fbclid=IwAR2QBOI1UNyufL1UzYOYX845dBiWmU3AzhRSRC-UOIMTTug_SpO2JD4G1ME,"[{'link': '/hashtag/nacionales?refid=17&_ft_=mf_story_key.123101856896357%3Atop_level_post_id.123101856896357%3Atl_objid.123101856896357%3Acontent_owner_id_new.100075896289193%3Athrowback_story_fbid.123101856896357%3Apage_id.102301445567179%3Astory_location.4%3Astory_attachment_style.share%3Aott.AX8ggjuL8tjtkd6t%3Atds_flgs.3%3Athid.100075896289193%3A306061129499414%3A2%3A0%3A1643702399%3A6036917162043210760%3A%3A%3Apage_insights.%7B%22100075896289193%22%3A%7B%22page_id%22%3A100075896289193%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100075896289193%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642723925%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B123101856896357%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100075896289193%2C%22page_id%22%3A100075896289193%2C%22post_id%22%3A123101856896357%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R', 'text': '#Nacionales'}]",100075896289193,Martín Chinchilla Castro,https://facebook.com/MartinChinchillaCastro?lst=797167859%3A100075896289193%3A1643122269&refid=17&_ft_=mf_story_key.123101856896357%3Atop_level_post_id.123101856896357%3Atl_objid.123101856896357%3Acontent_owner_id_new.100075896289193%3Athrowback_story_fbid.123101856896357%3Apage_id.102301445567179%3Astory_location.4%3Astory_attachment_style.share%3Aott.AX8ggjuL8tjtkd6t%3Atds_flgs.3%3Athid.100075896289193%3A306061129499414%3A2%3A0%3A1643702399%3A6036917162043210760%3A%3A%3Apage_insights.%7B%22100075896289193%22%3A%7B%22page_id%22%3A100075896289193%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100075896289193%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642723925%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B123101856896357%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100075896289193%2C%22page_id%22%3A100075896289193%2C%22post_id%22%3A123101856896357%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=C-R,False,,,,,,,True,,"[{'name': 'Michael Corrales', 'link': 'https://facebook.com/profile.php?id=100074144362430&fref=pb', 'type': 'like'}, {'name': 'Ricardo Lopez', 'link': 'https://facebook.com/profile.php?id=100041990199969&fref=pb', 'type': 'like'}, {'name': 'Fonseca Lopez Nigeer', 'link': 'https://facebook.com/nigerio.fonseca?fref=pb', 'type': 'like'}, {'name': 'Melvin Mora', 'link': 'https://facebook.com/melvin.mora.9003?fref=pb', 'type': 'like'}, {'name': 'Antonio De Jesús', 'link': 'https://facebook.com/profile.php?id=100005719969175&fref=pb', 'type': 'like'}, {'name': 'Ennio Coghi', 'link': 'https://facebook.com/ennio.coghi?fref=pb', 'type': 'like'}, {'name': 'Milagro Aragon', 'link': 'https://facebook.com/milagro.aragon.7?fref=pb', 'type': 'like'}, {'name': 'Johan Castillo', 'link': 'https://facebook.com/tipejomide?fref=pb', 'type': 'like'}, {'name': 'Chava Rodz', 'link': 'https://facebook.com/erickchechavarria?fref=pb', 'type': 'like'}]",https://www.facebook.com/MartinChinchillaCastro/posts/123101856896357,{'like': 9},9.0,,102301445567179,,,[],False,2022-01-25 08:51:13.586955,,,,MartinChinchillaCastro,,,
1,122989436907599,"Claridad y contundencia en lo que debemos hacer en nuestro país. Martín Chinchilla Castro, candidato de Pueblo Unido: “Hay que cambiar el modelo económico de Costa Rica”.

Diario Extra, jueves 20 de enero, 2022. Sigamos la Estrella ⭐️ #PuebloUnido2022 #Elecciones22 #MartinChinchillaPresidente","Claridad y contundencia en lo que debemos hacer en nuestro país. Martín Chinchilla Castro, candidato de Pueblo Unido: “Hay que cambiar el modelo económico de Costa Rica”.

Diario Extra, jueves 20 de enero, 2022. Sigamos la Estrella ⭐️ #PuebloUnido2022 #Elecciones22 #MartinChinchillaPresidente",,2022-01-20 08:48:58,1642690138,https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/272182539_122989320240944_1816515965567400772_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=r7kgLqMJa-QAX_b5CjB&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_n_4TB-NL1zu35TOIFo52RdKIN3O7-0bPGX4KQW3Fmkg&oe=61F49D95&manual_redirect=1,https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/p640x640/272182539_122989320240944_1816515965567400772_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=r7kgLqMJa-QAX_b5CjB&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-vReX6U4jMzoiJaWrt5j0JcmU0cLMCSCzPF573r4NrTg&oe=61F44C1B,['https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/272182539_122989320240944_1816515965567400772_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=r7kgLqMJa-QAX_b5CjB&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_n_4TB-NL1zu35TOIFo52RdKIN3O7-0bPGX4KQW3Fmkg&oe=61F49D95&manual_redirect=1'],"['May be an image of 4 people and text that says \'DIARIO Jueves 20d enero 2022.- Nacionales .Martin Chinchilla Castro, candidato de Pueblo Unido: ""HAY QUE CAMBIAR EL MODELO ECONÓMICO DE COSTA RICA"" diputada gobierno\'']",['https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/p640x640/272182539_122989320240944_1816515965567400772_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=r7kgLqMJa-QAX_b5CjB&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-vReX6U4jMzoiJaWrt5j0JcmU0cLMCSCzPF573r4NrTg&oe=61F44C1B'],"['May be an image of 4 people and text that says \'DIARIO Jueves 20d enero 2022.- Nacionales .Martin Chinchilla Castro, candidato de Pueblo Unido: ""HAY QUE CAMBIAR EL MODELO ECONÓMICO DE COSTA RICA"" diputada gobierno\'']",,,,,,,,,,13.0,2,35,https://facebook.com/MartinChinchillaCastro/posts/122989436907599,,"[{'link': '/hashtag/pueblounido2022?refid=17&_ft_=mf_story_key.122989436907599%3Atop_level_post_id.122989436907599%3Atl_objid.122989436907599%3Acontent_owner_id_new.100075896289193%3Athrowback_story_fbid.122989436907599%3Apage_id.102301445567179%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX-OKDcwQxjkiN7U%3Atds_flgs.3%3Athid.100075896289193%3A306061129499414%3A2%3A0%3A1643702399%3A2493845208713111005%3A%3A%3Apage_insights.%7B%22100075896289193%22%3A%7B%22page_id%22%3A100075896289193%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100075896289193%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642690138%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B122989436907599%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100075896289193%2C%22page_id%22%3A100075896289193%2C%22post_id%22%3A122989436907599%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R', 'text': '#PuebloUnido2022'}, {'link': '/hashtag/elecciones22?refid=17&_ft_=mf_story_key.122989436907599%3Atop_level_post_id.122989436907599%3Atl_objid.122989436907599%3Acontent_owner_id_new.100075896289193%3Athrowback_story_fbid.122989436907599%3Apage_id.102301445567179%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX-OKDcwQxjkiN7U%3Atds_flgs.3%3Athid.100075896289193%3A306061129499414%3A2%3A0%3A1643702399%3A2493845208713111005%3A%3A%3Apage_insights.%7B%22100075896289193%22%3A%7B%22page_id%22%3A100075896289193%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100075896289193%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642690138%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B122989436907599%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100075896289193%2C%22page_id%22%3A100075896289193%2C%22post_id%22%3A122989436907599%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R', 'text': '#Elecciones22'}, {'link': '/hashtag/martinchinchillapresidente?refid=17&_ft_=mf_story_key.122989436907599%3Atop_level_post_id.122989436907599%3Atl_objid.122989436907599%3Acontent_owner_id_new.100075896289193%3Athrowback_story_fbid.122989436907599%3Apage_id.102301445567179%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX-OKDcwQxjkiN7U%3Atds_flgs.3%3Athid.100075896289193%3A306061129499414%3A2%3A0%3A1643702399%3A2493845208713111005%3A%3A%3Apage_insights.%7B%22100075896289193%22%3A%7B%22page_id%22%3A100075896289193%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100075896289193%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642690138%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B122989436907599%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100075896289193%2C%22page_id%22%3A100075896289193%2C%22post_id%22%3A122989436907599%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R', 'text': '#MartinChinchillaPresidente'}]",100075896289193,Martín Chinchilla Castro,https://facebook.com/MartinChinchillaCastro?lst=797167859%3A100075896289193%3A1643122269&refid=17&_ft_=mf_story_key.122989436907599%3Atop_level_post_id.122989436907599%3Atl_objid.122989436907599%3Acontent_owner_id_new.100075896289193%3Athrowback_story_fbid.122989436907599%3Apage_id.102301445567179%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX-OKDcwQxjkiN7U%3Atds_flgs.3%3Athid.100075896289193%3A306061129499414%3A2%3A0%3A1643702399%3A2493845208713111005%3A%3A%3Apage_insights.%7B%22100075896289193%22%3A%7B%22page_id%22%3A100075896289193%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100075896289193%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642690138%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B122989436907599%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100075896289193%2C%22page_id%22%3A100075896289193%2C%22post_id%22%3A122989436907599%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=C-R,False,,,,,,,True,,"[{'name': 'Gerardina López - Diputada...', 'link': 'https://facebook.com/GerardinaDiputada?fref=pb', 'type': 'love'}, {'name': 'Michael Corrales', 'link': 'https://facebook.com/profile.php?id=100074144362430&fref=pb', 'type': 'like'}, {'name': 'Rita Cascante', 'link': 'https://facebook.com/profile.php?id=100071370642170&fref=pb', 'type': 'like'}, {'name': 'Kendall Gamboa', 'link': 'https://facebook.com/kendall.gamboa.585?fref=pb', 'type': 'like'}, {'name': 'Damaris Sánchez Aragón', 'link': 'https://facebook.com/damaris.sanchezaragon.3?fref=pb', 'type': 'love'}, {'name': 'Roberto Zelaya', 'link': 'https://facebook.com/roberto.zelaya.96995238?fref=pb', 'type': 'like'}, {'name': 'Alonso Fuentes', 'link': 'https://facebook.com/alonso.fuentes.12720?fref=pb', 'type': 'like'}, {'name': 'Elvia Nosara HR', 'link': 'https://facebook.com/elvia.hidalgo.581?fref=pb', 'type': 'like'}, {'name': 'Deivis Ovares', 'link': 'https://facebook.com/deivis.ovares?fref=pb', 'type': 'like'}, {'name': 'Antonio De Jesús', 'link': 'https://facebook.com/profile.php?id=100005719969175&fref=pb', 'type': 'like'}, {'name': 'Dagoberto Villalobos', 'link': 'https://facebook.com/dagoberto.villalobos.90?fref=pb', 'type': 'like'}, {'name': 'Ernesto Freire Cazañas', 'link': 'https://facebook.com/ernesto.freirecazanas.1?fref=pb', 'type': 'like'}, {'name': 'Ennio Coghi', 'link': 'https://facebook.com/ennio.coghi?fref=pb', 'type': 'like'}, {'name': 'Henri Poncaire', 'link': 'https://facebook.com/henri.poncaire?fref=pb', 'type': 'like'}, {'name': 'Edgar Ramirez', 'link': 'https://facebook.com/edgarmejoras?fref=pb', 'type': 'like'}, {'name': 'Mary Jimennez', 'link': 'https://facebook.com/profile.php?id=772845610&fref=pb', 'type': 'love'}]",https://www.facebook.com/MartinChinchillaCastro/posts/122989436907599,"{'like': 13, 'love': 3}",16.0,,102301445567179,,122989323574277,['122989323574277'],False,2022-01-25 08:51:15.966108,,,,MartinChinchillaCastro,,,
2,121313100408566,"Nuestro compromiso hoy con la agenda de los Derechos de las Mujeres 2022. Las mujeres de Costa Rica urgen acciones y cambios para asegurar su participación social, política y económica en condiciones de igualdad y libre de violencia.

Gracias a Naciones Unidas, INAMU y Foro de Mujeres Políticas por la invitación.","Nuestro compromiso hoy con la agenda de los Derechos de las Mujeres 2022. Las mujeres de Costa Rica urgen acciones y cambios para asegurar su participación social, política y económica en condiciones de igualdad y libre de violencia.

Gracias a Naciones Unidas, INAMU y Foro de Mujeres Políticas por la invitación.",,2022-01-14 11:47:51,1642182471,https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/271985304_121312987075244_6857101083991297025_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=pIQGzBk0OwYAX_ahajQ&_nc_oc=AQkgbXQ7nwftoYqgben3utlzhSJ6eu1HBy5YUiutkqjfql3wTJox5V9x6EIv4jGsZqU&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-Nu0wQqjGScswTRgFb16dEHzweaV03foGjSDZlAZnADg&oe=61F5837B&manual_redirect=1,https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/p843x403/271985304_121312987075244_6857101083991297025_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=pIQGzBk0OwYAX_ahajQ&_nc_oc=AQkgbXQ7nwftoYqgben3utlzhSJ6eu1HBy5YUiutkqjfql3wTJox5V9x6EIv4jGsZqU&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_9cVulwwq6UC3KhKyBkI1LKhOte8BeLP9QXgsBnBuO-g&oe=61F486CF,"['https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/271985304_121312987075244_6857101083991297025_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=pIQGzBk0OwYAX_ahajQ&_nc_oc=AQkgbXQ7nwftoYqgben3utlzhSJ6eu1HBy5YUiutkqjfql3wTJox5V9x6EIv4jGsZqU&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-Nu0wQqjGScswTRgFb16dEHzweaV03foGjSDZlAZnADg&oe=61F5837B&manual_redirect=1', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/271847279_121313033741906_6750937672538699206_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=tEpwjfQxjuAAX_O_R-Z&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_iLaXeIMSc9L4W6egqrl7F_Z3Bu4PF4hKPIAIgU6HcIw&oe=61F513CC&manual_redirect=1', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/271975374_121313060408570_4706685267067528131_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=kcr_Jo0At5AAX9nxcrh&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_yLQoCieEHIMIwQremvQFTRuYjCTG_L73LrQxet5uqZQ&oe=61F5D6AF&manual_redirect=1', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/fr/cp0/e15/q65/271856538_121313010408575_8883021305352076827_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=l6NuqEYdKKMAX_mU_jq&_nc_oc=AQko2gGVuk1YU7J-qXgWUX61WDtk01Ekdbfp6dDoGlXZXr9OKOkQbVuvnPzRR6fWhho&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-PTVnhov2rdnglSQ-_ebUacbK0UszfADnHt5zbgIdS8Q&oe=61F55D04&manual_redirect=1']","[""May be an image of 1 person, standing and text that says 'INAMU ujerPoliticas ujeres Politicas Costa Roca Centro Cultural de España en Costa Rica'"", 'May be an image of 9 people and people standing', 'May be an image of 1 person and standing', ""May be an image of 1 person, standing and text that says 'INAMU ieres Politicas Costa Rica namu n Centro Cultural de España en Costa Rica'""]","['https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/p843x403/271985304_121312987075244_6857101083991297025_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=pIQGzBk0OwYAX_ahajQ&_nc_oc=AQkgbXQ7nwftoYqgben3utlzhSJ6eu1HBy5YUiutkqjfql3wTJox5V9x6EIv4jGsZqU&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_9cVulwwq6UC3KhKyBkI1LKhOte8BeLP9QXgsBnBuO-g&oe=61F486CF', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/s370x247/271847279_121313033741906_6750937672538699206_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=tEpwjfQxjuAAX_O_R-Z&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-4mZixm2YEjJkcMfJ6REgC6idLL63vMK0y8keLUtllvg&oe=61F50B13', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/s370x247/271975374_121313060408570_4706685267067528131_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=kcr_Jo0At5AAX9nxcrh&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT87hZ5iAIiLhh1cJK6ElcWSCGOWfdBXYGmTQJNZlIGqyQ&oe=61F594B8', 'https://scontent.fsyq1-1.fna.fbcdn.net/v/t39.30808-6/cp0/e15/q65/s370x247/271856538_121313010408575_8883021305352076827_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=l6NuqEYdKKMAX_mU_jq&_nc_oc=AQko2gGVuk1YU7J-qXgWUX61WDtk01Ekdbfp6dDoGlXZXr9OKOkQbVuvnPzRR6fWhho&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-OzkXGDUNbYDVtKTpVORnmb3VihQfa0UuzKiqoaxgC5Q&oe=61F57BDB']","[""May be an image of 1 person, standing and text that says 'INAMU ujerPoliticas ujeres Politicas Costa Roca Centro Cultural de España en Costa Rica'"", 'May be an image of 9 people and people standing', 'May be an image of 1 person and standing', ""May be an image of 1 person, standing and text that says 'INAMU ieres Politicas Costa Rica namu n Centro Cultural de España en Costa Rica'""]",,,,,,,,,,11.0,1,7,https://facebook.com/MartinChinchillaCastro/posts/121313100408566,,[],100075896289193,Martín Chinchilla Castro,https://facebook.com/MartinChinchillaCastro?lst=797167859%3A100075896289193%3A1643122269&refid=17&_ft_=mf_story_key.121313100408566%3Atop_level_post_id.121313100408566%3Atl_objid.121313100408566%3Acontent_owner_id_new.100075896289193%3Athrowback_story_fbid.121313100408566%3Apage_id.102301445567179%3Aphoto_attachments_list.%5B121312990408577%2C121313037075239%2C121313063741903%2C121313013741908%5D%3Astory_location.4%3Astory_attachment_style.album%3Aott.AX9IC3ANAHrujIEQ%3Atds_flgs.3%3Athid.100075896289193%3A306061129499414%3A2%3A0%3A1643702399%3A-8131227388150726581%3A%3A%3Apage_insights.%7B%22100075896289193%22%3A%7B%22page_id%22%3A100075896289193%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100075896289193%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642182471%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B121313100408566%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100075896289193%2C%22page_id%22%3A100075896289193%2C%22post_id%22%3A121313100408566%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=C-R,False,,,,,,,True,,"[{'name': 'Damaris Sánchez Aragón', 'link': 'https://facebook.com/damaris.sanchezaragon.3?fref=pb', 'type': 'love'}, {'name': 'Anir CR', 'link': 'https://facebook.com/Anicr2020?fref=pb', 'type': 'like'}, {'name': 'Roberto Zelaya', 'link': 'https://facebook.com/roberto.zelaya.96995238?fref=pb', 'type': 'like'}, {'name': 'Virginia Sánchez Aragon', 'link': 'https://facebook.com/virginia.sanchezaragon?fref=pb', 'type': 'like'}, {'name': 'Hellen Rivera Rivera', 'link': 'https://facebook.com/hellen.riverarivera.1?fref=pb', 'type': 'love'}, {'name': 'Karol Salazar', 'link': 'https://facebook.com/karol.salazar.125?fref=pb', 'type': 'like'}, {'name': 'Deivis Ovares', 'link': 'https://facebook.com/deivis.ovares?fref=pb', 'type': 'like'}, {'name': 'Josue Chinchilla', 'link': 'https://facebook.com/josuedavid.chinchillasalazar?fref=pb', 'type': 'like'}, {'name': 'Ennio Coghi', 'link': 'https://facebook.com/ennio.coghi?fref=pb', 'type': 'like'}, {'name': 'Jason Chinchilla', 'link': 'https://facebook.com/jasonch23?fref=pb', 'type': 'like'}, {'name': 'Adrián Rodríguez Astua', 'link': 'https://facebook.com/adrian.rodriguezastua?fref=pb', 'type': 'love'}, {'name': 'Carlos Mauricio Vargas Corrales', 'link': 'https://facebook.com/carlosmauricio.vargascorrales?fref=pb', 'type': 'like'}, {'name': 'Luis Alfonso Pardo Martinez', 'link': 'https://facebook.com/luisalfonso.pardomartinez?fref=pb', 'type': 'love'}, {'name': 'Karito Vega', 'link': 'https://facebook.com/karito.vega.14?fref=pb', 'type': 'like'}, {'name': 'Guillermo Murillo', 'link': 'https://facebook.com/guillermo.murillo.180?fref=pb', 'type': 'like'}]",https://www.facebook.com/MartinChinchillaCastro/posts/121313100408566,"{'like': 11, 'love': 4}",15.0,,102301445567179,,,[],False,2022-01-25 08:51:22.423906,[],[],,MartinChinchillaCastro,,,
