,post_id,text,post_text,shared_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time,header,listing_title,listing_price,listing_location,video_ids,videos
0,1410648549379451,Intervención el día de hoy en el uso de la palabra,Intervención el día de hoy en el uso de la palabra,,2022-01-25 12:03:06.000000,1643133786.0,,https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272718398_1410648602712779_9079389577476971948_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=MdmPNeJunbYAX_DyYQo&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_ET_voAkN2nbQ_j4WwTS_kfSkuJGbMgwXaGc3PC9YVvg&oe=61F4EDA5,[],[],['https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272718398_1410648602712779_9079389577476971948_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=MdmPNeJunbYAX_DyYQo&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_ET_voAkN2nbQ_j4WwTS_kfSkuJGbMgwXaGc3PC9YVvg&oe=61F4EDA5'],[None],https://scontent.fsyq1-1.fna.fbcdn.net/v/t66.36281-6/10000000_696030021559300_7139678997884222555_n.mp4?_nc_cat=103&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=KVcTGvD0rCMAX8xTCdH&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_oTR70JYAWXAbtoIwd8y7YWkuDQjNx9J9PqRe7FyAuHQ&oe=61F56375,,,1410648549379451,,,https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272718398_1410648602712779_9079389577476971948_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=MdmPNeJunbYAX_DyYQo&tn=dGb3zLNHJ0iocLmW&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_ET_voAkN2nbQ_j4WwTS_kfSkuJGbMgwXaGc3PC9YVvg&oe=61F4EDA5,,,898,11,10,https://facebook.com/drwaltermunozpresidente2022/posts/1410648549379451,,[],100058003751916,Dr Walter Muñoz Presidente,https://facebook.com/drwaltermunozpresidente2022?lst=797167859%3A100058003751916%3A1643143339&refid=17&_ft_=mf_story_key.1410648549379451%3Atop_level_post_id.1410648549379451%3Atl_objid.1410648549379451%3Acontent_owner_id_new.100058003751916%3Athrowback_story_fbid.1410648549379451%3Apage_id.133825420613272%3Astory_location.4%3Astory_attachment_style.video_inline%3Aott.AX9Fh1-HNQWYI7_h%3Atds_flgs.3%3Athid.100058003751916%3A306061129499414%3A54%3A0%3A1643702399%3A-8060991491509700441%3A%3A%3Apage_insights.%7B%22100058003751916%22%3A%7B%22page_id%22%3A100058003751916%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100058003751916%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntVideoCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A1%2C%22publish_time%22%3A1643133786%2C%22story_name%22%3A%22EntVideoCreationStory%22%2C%22story_fbid%22%3A%5B1410648549379451%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100058003751916%2C%22page_id%22%3A100058003751916%2C%22post_id%22%3A1410648549379451%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=C-R,False,,,,,,,True,,"[{'name': 'Natalia Arguedas Venegas', 'link': 'https://facebook.com/nathi.vene?fref=pb', 'type': 'like'}, {'name': 'Noribeth Nori', 'link': 'https://facebook.com/noribeth.nori.3?fref=pb', 'type': 'like'}, {'name': 'Lazaro Madera', 'link': 'https://facebook.com/lazaro.madera.7?fref=pb', 'type': 'like'}, {'name': 'Ana Patricia Calderón Gutiérrez', 'link': 'https://facebook.com/anapatricia.calderongutierrez.90?fref=pb', 'type': 'like'}, {'name': 'Zayda Cajina', 'link': 'https://facebook.com/zayda.cajina?fref=pb', 'type': 'like'}, {'name': 'Roberto Ramirez', 'link': 'https://facebook.com/profile.php?id=100015673920902&fref=pb', 'type': 'like'}, {'name': 'Yulyanna Lobo Suarez', 'link': 'https://facebook.com/chu.lobosuarez?fref=pb', 'type': 'like'}, {'name': 'Minor Saborio Guido', 'link': 'https://facebook.com/profile.php?id=100007060759438&fref=pb', 'type': 'like'}, {'name': 'Bruno De Jesús Coto Barboza', 'link': 'https://facebook.com/profile.php?id=100006343776451&fref=pb', 'type': 'like'}, {'name': 'Jimmy Fonseca Villegas', 'link': 'https://facebook.com/jimmy.fonsecavillegas?fref=pb', 'type': 'like'}, {'name': 'Anna Ka Rojas', 'link': 'https://facebook.com/karina.rojas.52438174?fref=pb', 'type': 'like'}, {'name': 'Elizabeth Coghi', 'link': 'https://facebook.com/elizabeth.coghi?fref=pb', 'type': 'care'}, {'name': 'Derrepente Telaundo', 'link': 'https://facebook.com/derrepente.telaundo?fref=pb', 'type': 'like'}, {'name': 'Anuar Varela', 'link': 'https://facebook.com/argrunge?fref=pb', 'type': 'like'}, {'name': 'Milena MG', 'link': 'https://facebook.com/milena.murillogonzalez?fref=pb', 'type': 'like'}, {'name': 'Cristhofer Guido Navarro', 'link': 'https://facebook.com/Cris.Guido?fref=pb', 'type': 'like'}, {'name': 'Sergio Salazar', 'link': 'https://facebook.com/salvarcr?fref=pb', 'type': 'like'}, {'name': 'David Duarte', 'link': 'https://facebook.com/Sombrilla01?fref=pb', 'type': 'like'}, {'name': 'Nivia Guevara', 'link': 'https://facebook.com/nivia.guevara?fref=pb', 'type': 'like'}, {'name': 'Carlos Ariel Retana Madrigal', 'link': 'https://facebook.com/carlosariel.retanamadrigal?fref=pb', 'type': 'like'}, {'name': 'Rosa Rivera Bejarano', 'link': 'https://facebook.com/rosa.r.bejarano?fref=pb', 'type': 'like'}]",https://www.facebook.com/drwaltermunozpresidente2022/posts/1410648549379451,"{'like': 898, 'love': 565, 'wow': 6, 'care': 18}",1487,,133825420613272,,,[],True,2022-01-25 14:42:23.686166,,,,,,
1,615494886193717,Conversaciones con Ernesto Rivera en Canal 13,Conversaciones con Ernesto Rivera en Canal 13,,2022-01-24 20:36:03.000000,1643078163.0,,https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272245664_615494966193709_2899846164421152335_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=ihS_qUCylvsAX_BBkVI&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT84OToMfGYuJU2X_UhImC9fzJvet4gh3MGKa2pgB5Fxog&oe=61F47BB1,[],[],['https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272245664_615494966193709_2899846164421152335_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=ihS_qUCylvsAX_BBkVI&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT84OToMfGYuJU2X_UhImC9fzJvet4gh3MGKa2pgB5Fxog&oe=61F47BB1'],[None],https://scontent.fsyq1-1.fna.fbcdn.net/v/t66.36281-6/10000000_327491392591149_6920186701026638798_n.mp4?_nc_cat=109&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=KcKUNok_U_8AX_8ZXEe&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT_pZOcuXK6ea94cQd1FUFdywx-cT8mZS0YGNrzi_F2ihA&oe=61F5939D,,,615494886193717,,,https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272245664_615494966193709_2899846164421152335_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=ihS_qUCylvsAX_BBkVI&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT84OToMfGYuJU2X_UhImC9fzJvet4gh3MGKa2pgB5Fxog&oe=61F47BB1,,,9532,26,37,https://facebook.com/drwaltermunozpresidente2022/posts/615494886193717,,[],100058003751916,Dr Walter Muñoz Presidente,https://facebook.com/drwaltermunozpresidente2022?lst=797167859%3A100058003751916%3A1643143339&refid=17&_ft_=mf_story_key.615494886193717%3Atop_level_post_id.615494886193717%3Atl_objid.615494886193717%3Acontent_owner_id_new.100058003751916%3Athrowback_story_fbid.615494886193717%3Apage_id.133825420613272%3Astory_location.4%3Astory_attachment_style.video_inline%3Aott.AX9JjNtXiQRqLp0T%3Atds_flgs.3%3Athid.100058003751916%3A306061129499414%3A54%3A0%3A1643702399%3A2318911200868194378%3A%3A%3Apage_insights.%7B%22100058003751916%22%3A%7B%22page_id%22%3A100058003751916%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100058003751916%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntVideoCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A1%2C%22publish_time%22%3A1643078163%2C%22story_name%22%3A%22EntVideoCreationStory%22%2C%22story_fbid%22%3A%5B615494886193717%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100058003751916%2C%22page_id%22%3A100058003751916%2C%22post_id%22%3A615494886193717%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=C-R,False,,,,,,,True,,"[{'name': 'Marvin Calvo Montoya', 'link': 'https://facebook.com/profile.php?id=100064334340042&fref=pb', 'type': 'like'}, {'name': 'Natalia Arguedas Venegas', 'link': 'https://facebook.com/nathi.vene?fref=pb', 'type': 'like'}, {'name': 'Adelicia Gamboa', 'link': 'https://facebook.com/adelicia.gamboa?fref=pb', 'type': 'like'}, {'name': 'Guillermo Montoya', 'link': 'https://facebook.com/guillermo.montoya.98284566?fref=pb', 'type': 'like'}, {'name': 'Viky María Rojas Sánchez', 'link': 'https://facebook.com/vikymaria.rojassanchez.1?fref=pb', 'type': 'like'}, {'name': 'Noribeth Nori', 'link': 'https://facebook.com/noribeth.nori.3?fref=pb', 'type': 'like'}, {'name': 'Wilbert Gamboa', 'link': 'https://facebook.com/wilbert.gamboa.39?fref=pb', 'type': 'love'}, {'name': 'Lazaro Madera', 'link': 'https://facebook.com/lazaro.madera.7?fref=pb', 'type': 'like'}, {'name': 'Maria Jose Acosta Gutierrez', 'link': 'https://facebook.com/mariajose.acostagutierrez.5?fref=pb', 'type': 'like'}, {'name': 'Ana Patricia Calderón Gutiérrez', 'link': 'https://facebook.com/anapatricia.calderongutierrez.90?fref=pb', 'type': 'like'}, {'name': 'Repuestos Jeep San Ramon', 'link': 'https://facebook.com/repuestos.jeep.12?fref=pb', 'type': 'like'}, {'name': 'Monica Fallas', 'link': 'https://facebook.com/profile.php?id=100011561351555&fref=pb', 'type': 'like'}, {'name': 'Dany Niño', 'link': 'https://facebook.com/DANYJCC07?fref=pb', 'type': 'like'}, {'name': 'Yulyanna Lobo Suarez', 'link': 'https://facebook.com/chu.lobosuarez?fref=pb', 'type': 'like'}, {'name': 'Sergio Varela', 'link': 'https://facebook.com/svarrod?fref=pb', 'type': 'like'}, {'name': 'Diego Vega', 'link': 'https://facebook.com/diego.vega.148553?fref=pb', 'type': 'like'}, {'name': 'María Yuny Sevilla Cordero', 'link': 'https://facebook.com/mariayuny.sevillacordero?fref=pb', 'type': 'like'}, {'name': 'Wilberth Vargas Guerrero', 'link': 'https://facebook.com/wilberth.vargasguerrero?fref=pb', 'type': 'love'}, {'name': 'Mayda Vargas Guerrero', 'link': 'https://facebook.com/profile.php?id=100001412642310&fref=pb', 'type': 'like'}, {'name': 'Cristhofer Guido Navarro', 'link': 'https://facebook.com/Cris.Guido?fref=pb', 'type': 'like'}, {'name': 'Rigoberto Arias Hernandez', 'link': 'https://facebook.com/rigoberto.a.hernandez?fref=pb', 'type': 'like'}, {'name': 'Daya Fallas', 'link': 'https://facebook.com/dayafa17?fref=pb', 'type': 'like'}, {'name': 'Carlos Ariel Retana Madrigal', 'link': 'https://facebook.com/carlosariel.retanamadrigal?fref=pb', 'type': 'like'}, {'name': 'Carla Morales', 'link': 'https://facebook.com/carla.morales.50364?fref=pb', 'type': 'like'}]",https://www.facebook.com/drwaltermunozpresidente2022/posts/615494886193717,"{'like': 9532, 'love': 1423, 'haha': 7, 'wow': 18, 'care': 87, 'sad': 7, 'angry': 5}",11079,,133825420613272,,,[],True,2022-01-25 14:42:27.517561,,,,,,
2,349826726960783,"Manifestamos nuestro apoyo decidido, en esta lucha justa tras el aumento en las tarifas de autobuses.

Solicitaremos al regulador, que revoque este acuerdo y a la Junta Directiva de ARESEP que revise y apoye está revocatoria .

Vamos adelante defendiendo la manifestación justa de la zona Sur. Pero además diciéndoles que estamos en una lucha contra el alto costo de la vida, en momentos en que la población costarricense, pasa por una necesidad en todas las regiones del país.

Vamos adelante de la mano del pueblo de Costa Rica para lograr justicia social y que está manifestación termine en la disminución de la tarifa en el precios de los autobuses Muchas gracias","Manifestamos nuestro apoyo decidido, en esta lucha justa tras el aumento en las tarifas de autobuses.

Solicitaremos al regulador, que revoque este acuerdo y a la Junta Directiva de ARESEP que revise y apoye está revocatoria .

Vamos adelante defendiendo la manifestación justa de la zona Sur. Pero además diciéndoles que estamos en una lucha contra el alto costo de la vida, en momentos en que la población costarricense, pasa por una necesidad en todas las regiones del país.

Vamos adelante de la mano del pueblo de Costa Rica para lograr justicia social y que está manifestación termine en la disminución de la tarifa en el precios de los autobuses Muchas gracias",,2022-01-24 12:42:53.000000,1643049773.0,,https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s640x640/272451646_295468335974593_7606213956895844388_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=uvSvQG1bhd0AX-RXzDq&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-krex1tsVebF3EdxP9Qx1SGCAKtqY0ZSo6IWTNs7M9Dw&oe=61F636BE,[],[],['https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s640x640/272451646_295468335974593_7606213956895844388_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=uvSvQG1bhd0AX-RXzDq&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-krex1tsVebF3EdxP9Qx1SGCAKtqY0ZSo6IWTNs7M9Dw&oe=61F636BE'],[None],https://video.fsyq1-1.fna.fbcdn.net/v/t42.1790-2/272281619_481176016937483_6373499363337102283_n.mp4?_nc_cat=107&ccb=1-5&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=Oi8oIHC-EjwAX_ZNhxo&_nc_rml=0&_nc_ht=video.fsyq1-1.fna&oh=00_AT9q-c6ZjxN3tAcT_oZKbEfUkqJ3xa3JT2dQVLSxdstDWg&oe=61F07E82,,,295502725948219,,,https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s640x640/272451646_295468335974593_7606213956895844388_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=uvSvQG1bhd0AX-RXzDq&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT-krex1tsVebF3EdxP9Qx1SGCAKtqY0ZSo6IWTNs7M9Dw&oe=61F636BE,,,9,2,9,https://facebook.com/drwaltermunozpresidente2022/posts/349826726960783,,"[{'link': '/story.php?story_fbid=349826726960783&id=100058003751916&refid=17', 'text': 'More'}]",100058003751916,Dr Walter Muñoz Presidente,https://facebook.com/drwaltermunozpresidente2022?lst=797167859%3A100058003751916%3A1643143339&refid=17&_ft_=mf_story_key.349826726960783%3Atop_level_post_id.349826726960783%3Atl_objid.349826726960783%3Acontent_owner_id_new.100058003751916%3Athrowback_story_fbid.349826726960783%3Apage_id.133825420613272%3Astory_location.4%3Astory_attachment_style.video_inline%3Aott.AX-fLfz6UvPwKG2x%3Atds_flgs.3%3Athid.100058003751916%3A306061129499414%3A2%3A0%3A1643702399%3A-1095454563653411095%3A%3A%3Apage_insights.%7B%22100058003751916%22%3A%7B%22page_id%22%3A100058003751916%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100058003751916%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643049773%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B349826726960783%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100058003751916%2C%22page_id%22%3A100058003751916%2C%22post_id%22%3A349826726960783%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=C-R,False,,,,,,,True,,"[{'name': 'Viky María Rojas Sánchez', 'link': 'https://facebook.com/vikymaria.rojassanchez.1?fref=pb', 'type': 'like'}, {'name': 'Noribeth Nori', 'link': 'https://facebook.com/noribeth.nori.3?fref=pb', 'type': 'like'}, {'name': 'Bruno De Jesús Coto Barboza', 'link': 'https://facebook.com/profile.php?id=100006343776451&fref=pb', 'type': 'like'}, {'name': 'Anna Ka Rojas', 'link': 'https://facebook.com/karina.rojas.52438174?fref=pb', 'type': 'like'}, {'name': 'Maria Rod', 'link': 'https://facebook.com/maria.wicca.1?fref=pb', 'type': 'like'}, {'name': 'Sergio Varela', 'link': 'https://facebook.com/svarrod?fref=pb', 'type': 'like'}, {'name': 'María Yuny Sevilla Cordero', 'link': 'https://facebook.com/mariayuny.sevillacordero?fref=pb', 'type': 'like'}, {'name': 'Naty Gonzalez Coghi', 'link': 'https://facebook.com/Na.gonzalezcoghi?fref=pb', 'type': 'like'}, {'name': 'Fernando Castro Boschini', 'link': 'https://facebook.com/fcbosch?fref=pb', 'type': 'like'}]",https://www.facebook.com/drwaltermunozpresidente2022/posts/349826726960783,{'like': 9},9,,133825420613272,,,[],False,2022-01-25 14:42:31.332455,,,,,,
3,273920571503867,"Intervención en el Programa Ciudad Canibal el día Domingo 23 de Enero 2022.

Nosotros si tenemos repuestas y propuestas para mejorar la calidad de vida de toda la población.","Intervención en el Programa Ciudad Canibal el día Domingo 23 de Enero 2022.

Nosotros si tenemos repuestas y propuestas para mejorar la calidad de vida de toda la población.",,2022-01-24 11:19:12.000000,1643044752.0,,https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272589600_273920631503861_4971827817744167556_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=Ud3QO9sCwyMAX-Se8x5&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT9oQamFCNjwOfEKSc4IvaKd8WIuNDKEFVwECEYPs4ClYw&oe=61F56357,[],[],['https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272589600_273920631503861_4971827817744167556_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=Ud3QO9sCwyMAX-Se8x5&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT9oQamFCNjwOfEKSc4IvaKd8WIuNDKEFVwECEYPs4ClYw&oe=61F56357'],[None],https://video.fsyq1-1.fna.fbcdn.net/v/t42.1790-2/10000000_667743061263519_1554465685322803369_n.mp4?_nc_cat=101&vs=c5fca8f2cf83d53&_nc_vs=HBksFQAYJEdJQ1dtQUNmeFBjTFQxOENBS2tvTXcxT2twSVZidjRHQUFBRhUAAsgBABUAGCRHSUNXbUFCUVp4QndYajRDQUhPQzAwTzF5aE5yYnY0R0FBQUYVAgLIAQAoRC1pICclcycgLWZiX3VzZV90ZmR0X3N0YXJ0dGltZSAxIC1pICclcycgLWMgY29weSAtbW92ZmxhZ3MgZmFzdHN0YXJ0KwaIEnByb2dyZXNzaXZlX3JlY2lwZQExDXN1YnNhbXBsZV9mcHMAEHZtYWZfZW5hYmxlX25zdWIAIG1lYXN1cmVfb3JpZ2luYWxfcmVzb2x1dGlvbl9zc2ltAChjb21wdXRlX3NzaW1fb25seV9hdF9vcmlnaW5hbF9yZXNvbHV0aW9uABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHAAAJqST8ZWjyHwVkE4oAkMzGANhdjEcF0ClxxR64UeuGBlkYXNoX2xpdmVfbWRfZnJhZ18yX3ZpZGVvEgAYGHZpZGVvcy52dHMuY2FsbGJhY2sucHJvZBkcFQAV8rYEACgSVklERU9fVklFV19SRVFVRVNUGw2IFW9lbV90YXJnZXRfZW5jb2RlX3RhZwZvZXBfc2QTb2VtX3JlcXVlc3RfdGltZV9tcw0xNjQzMTQzMzM5MDA1DG9lbV9jZmdfcnVsZQp3YXNsaXZlX3NkE29lbV9yb2lfcmVhY2hfY291bnQEOTk4MwxvZW1fcm9pX25vdGULcHJvZ3Jlc3NpdmURb2VtX3JvaV91c2VyX3RpZXIAHm9lbV9yb2lfcHJlZGljdGVkX3dhdGNoX3RpbWVfcwEwFm9lbV9yb2lfcmVjaXBlX2JlbmVmaXQFMC4wMDAlb2VtX3JvaV9zdGF0aWNfYmVuZWZpdF9jb3N0X2V2YWx1YXRvcgtwcm9ncmVzc2l2ZQxvZW1fdmlkZW9faWQPMjczOTIwNTcxNTAzODY3Em9lbV92aWRlb19hc3NldF9pZA8yNzM5MjA1NTgxNzA1MzUVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzI3MzkyMDU1NDgzNzIwMhxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkEDEwMjY2MzE1MzEyODMyODklBBwcHBXw5hcbAVUAAhsBVQACHBUCAAAAFoC6twMAJcQBGweIAXMEMzExMAJjZAoyMDIyLTAxLTI0A3JjYgQ5OTAwA2FwcApTdHJlYW1ZYXJkAmN0CUJST0FEQ0FTVBNvcmlnaW5hbF9kdXJhdGlvbl9zCDI3ODcuNjY4AnRzFHByb2dyZXNzaXZlX29yZGVyaW5nAA%3D%3D&ccb=1-5&_nc_sid=f6c681&_nc_ohc=ImOztXQZs68AX-UqfJJ&_nc_rml=0&_nc_ht=video.fsyq1-1.fna&oh=00_AT8VFy-QYUVwPlP0gC6JVEWJrBdeoEniYpBeM6qVf1P_dA&oe=61F07D09&_nc_rid=8b70566023c3488,,,273920571503867,,,https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272589600_273920631503861_4971827817744167556_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=Ud3QO9sCwyMAX-Se8x5&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT9oQamFCNjwOfEKSc4IvaKd8WIuNDKEFVwECEYPs4ClYw&oe=61F56357,,,898,6,2,https://facebook.com/drwaltermunozpresidente2022/posts/273920571503867,,[],100058003751916,Dr Walter Muñoz Presidente,https://facebook.com/drwaltermunozpresidente2022?lst=797167859%3A100058003751916%3A1643143339&refid=17&_ft_=mf_story_key.273920571503867%3Atop_level_post_id.273920571503867%3Atl_objid.273920571503867%3Acontent_owner_id_new.100058003751916%3Athrowback_story_fbid.273920571503867%3Apage_id.133825420613272%3Astory_location.4%3Astory_attachment_style.video_inline%3Aott.AX_boDs1m6X6XSOo%3Atds_flgs.3%3Athid.100058003751916%3A306061129499414%3A54%3A0%3A1643702399%3A-3206506511498901024%3A%3A%3Apage_insights.%7B%22100058003751916%22%3A%7B%22page_id%22%3A100058003751916%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100058003751916%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntVideoCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A1%2C%22publish_time%22%3A1643044752%2C%22story_name%22%3A%22EntVideoCreationStory%22%2C%22story_fbid%22%3A%5B273920571503867%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100058003751916%2C%22page_id%22%3A100058003751916%2C%22post_id%22%3A273920571503867%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=C-R,False,,,,,,,True,,"[{'name': 'Natalia Arguedas Venegas', 'link': 'https://facebook.com/nathi.vene?fref=pb', 'type': 'like'}, {'name': 'Noribeth Nori', 'link': 'https://facebook.com/noribeth.nori.3?fref=pb', 'type': 'like'}, {'name': 'Ana Patricia Calderón Gutiérrez', 'link': 'https://facebook.com/anapatricia.calderongutierrez.90?fref=pb', 'type': 'like'}, {'name': 'Santiago Berliotz', 'link': 'https://facebook.com/santiagoberliotzg?fref=pb', 'type': 'like'}, {'name': 'Marielos Brenes Oviedo', 'link': 'https://facebook.com/marielos.brenesoviedo?fref=pb', 'type': 'like'}, {'name': 'Bruno De Jesús Coto Barboza', 'link': 'https://facebook.com/profile.php?id=100006343776451&fref=pb', 'type': 'like'}, {'name': 'Elizabeth Coghi', 'link': 'https://facebook.com/elizabeth.coghi?fref=pb', 'type': 'love'}, {'name': 'Sergio Varela', 'link': 'https://facebook.com/svarrod?fref=pb', 'type': 'like'}, {'name': 'Sergio Salazar', 'link': 'https://facebook.com/salvarcr?fref=pb', 'type': 'like'}, {'name': 'Carlos Ariel Retana Madrigal', 'link': 'https://facebook.com/carlosariel.retanamadrigal?fref=pb', 'type': 'like'}]",https://www.facebook.com/drwaltermunozpresidente2022/posts/273920571503867,"{'like': 898, 'love': 565, 'wow': 6, 'care': 18}",1487,,133825420613272,,,[],True,2022-01-25 14:42:34.908070,,,,,,
