,post_id,text,post_text,shared_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time,video_ids,videos,header
0,402760264870124,"Me subí con Tavo Al Volante y nos fuimos a hacer viajes de Uber mientras conversamos un poco sobre todo.

Le invito a ingresar a su canal y ver lo bien que la pasamos.

¡Vamos a Poner de Pie a Costa Rica! #SíSePuede

#EstamosConVosRolando #CostaRicaDePie #RolandoPresidente

YOUTUBE.COM
Noches de Uber con Rolando Araya","Me subí con Tavo Al Volante y nos fuimos a hacer viajes de Uber mientras conversamos un poco sobre todo.

Le invito a ingresar a su canal y ver lo bien que la pasamos.

¡Vamos a Poner de Pie a Costa Rica! #SíSePuede

#EstamosConVosRolando #CostaRicaDePie #RolandoPresidente","YOUTUBE.COM
Noches de Uber con Rolando Araya",2022-01-24 10:00:01.000000,1643040001.0,https://i.ytimg.com/vi/w6owxn_vHw0/hqdefault.jpg,https://external.fsyq1-1.fna.fbcdn.net/safe_image.php?d=AQE1DjHLBFKAkW4z&w=480&h=250&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2Fw6owxn_vHw0%2Fhqdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f73c&_nc_sid=06c271&ccb=3-5&gt=1&_nc_hash=AQF12SDGFCh1f8UO,['https://i.ytimg.com/vi/w6owxn_vHw0/hqdefault.jpg'],[],['https://external.fsyq1-1.fna.fbcdn.net/safe_image.php?d=AQE1DjHLBFKAkW4z&w=480&h=250&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2Fw6owxn_vHw0%2Fhqdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_oe=6f73c&_nc_sid=06c271&ccb=3-5&gt=1&_nc_hash=AQF12SDGFCh1f8UO'],[None],,,,,,,,,,41,2,38,https://facebook.com/rolandoarayacrj/posts/402760264870124,https://www.youtube.com/watch?v=w6owxn_vHw0&fbclid=IwAR0FiBXDsEG-8GZRsFKmUeg4ZnmGgNX2_AYrKtbkhJcdDAFtNf9Fh68iYgE,"[{'link': '/profile.php?id=100044589092245&refid=17&_ft_=mf_story_key.402760264870124%3Atop_level_post_id.402760264870124%3Atl_objid.402760264870124%3Acontent_owner_id_new.100054084616307%3Athrowback_story_fbid.402760264870124%3Apage_id.164236999437%3Astory_location.4%3Astory_attachment_style.share%3Aott.AX-kahQs8TZr9sKP%3Atds_flgs.3%3Athid.100054084616307%3A306061129499414%3A2%3A0%3A1643702399%3A7867760695420446768%3A%3A%3Apage_insights.%7B%22100054084616307%22%3A%7B%22page_id%22%3A100054084616307%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643040001%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B402760264870124%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100054084616307%2C%22page_id%22%3A100054084616307%2C%22post_id%22%3A402760264870124%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%22100044589092245%22%3A%7B%22page_id%22%3A100044589092245%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=%2As-R', 'text': 'Tavo Al Volante'}, {'link': '/hashtag/sísepuede?refid=17&_ft_=mf_story_key.402760264870124%3Atop_level_post_id.402760264870124%3Atl_objid.402760264870124%3Acontent_owner_id_new.100054084616307%3Athrowback_story_fbid.402760264870124%3Apage_id.164236999437%3Astory_location.4%3Astory_attachment_style.share%3Aott.AX-kahQs8TZr9sKP%3Atds_flgs.3%3Athid.100054084616307%3A306061129499414%3A2%3A0%3A1643702399%3A7867760695420446768%3A%3A%3Apage_insights.%7B%22100054084616307%22%3A%7B%22page_id%22%3A100054084616307%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643040001%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B402760264870124%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100054084616307%2C%22page_id%22%3A100054084616307%2C%22post_id%22%3A402760264870124%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%22100044589092245%22%3A%7B%22page_id%22%3A100044589092245%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=%2As-R', 'text': '#SíSePuede'}, {'link': '/hashtag/estamosconvosrolando?refid=17&_ft_=mf_story_key.402760264870124%3Atop_level_post_id.402760264870124%3Atl_objid.402760264870124%3Acontent_owner_id_new.100054084616307%3Athrowback_story_fbid.402760264870124%3Apage_id.164236999437%3Astory_location.4%3Astory_attachment_style.share%3Aott.AX-kahQs8TZr9sKP%3Atds_flgs.3%3Athid.100054084616307%3A306061129499414%3A2%3A0%3A1643702399%3A7867760695420446768%3A%3A%3Apage_insights.%7B%22100054084616307%22%3A%7B%22page_id%22%3A100054084616307%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643040001%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B402760264870124%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100054084616307%2C%22page_id%22%3A100054084616307%2C%22post_id%22%3A402760264870124%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%22100044589092245%22%3A%7B%22page_id%22%3A100044589092245%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=%2As-R', 'text': '#EstamosConVosRolando'}, {'link': '/hashtag/costaricadepie?refid=17&_ft_=mf_story_key.402760264870124%3Atop_level_post_id.402760264870124%3Atl_objid.402760264870124%3Acontent_owner_id_new.100054084616307%3Athrowback_story_fbid.402760264870124%3Apage_id.164236999437%3Astory_location.4%3Astory_attachment_style.share%3Aott.AX-kahQs8TZr9sKP%3Atds_flgs.3%3Athid.100054084616307%3A306061129499414%3A2%3A0%3A1643702399%3A7867760695420446768%3A%3A%3Apage_insights.%7B%22100054084616307%22%3A%7B%22page_id%22%3A100054084616307%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643040001%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B402760264870124%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100054084616307%2C%22page_id%22%3A100054084616307%2C%22post_id%22%3A402760264870124%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%22100044589092245%22%3A%7B%22page_id%22%3A100044589092245%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=%2As-R', 'text': '#CostaRicaDePie'}, {'link': '/hashtag/rolandopresidente?refid=17&_ft_=mf_story_key.402760264870124%3Atop_level_post_id.402760264870124%3Atl_objid.402760264870124%3Acontent_owner_id_new.100054084616307%3Athrowback_story_fbid.402760264870124%3Apage_id.164236999437%3Astory_location.4%3Astory_attachment_style.share%3Aott.AX-kahQs8TZr9sKP%3Atds_flgs.3%3Athid.100054084616307%3A306061129499414%3A2%3A0%3A1643702399%3A7867760695420446768%3A%3A%3Apage_insights.%7B%22100054084616307%22%3A%7B%22page_id%22%3A100054084616307%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643040001%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B402760264870124%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100054084616307%2C%22page_id%22%3A100054084616307%2C%22post_id%22%3A402760264870124%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%22100044589092245%22%3A%7B%22page_id%22%3A100044589092245%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=%2As-R', 'text': '#RolandoPresidente'}]",100054084616307,Rolando Araya Monge,https://facebook.com/rolandoarayacrj?lst=797167859%3A100054084616307%3A1643045577&refid=17&_ft_=mf_story_key.402760264870124%3Atop_level_post_id.402760264870124%3Atl_objid.402760264870124%3Acontent_owner_id_new.100054084616307%3Athrowback_story_fbid.402760264870124%3Apage_id.164236999437%3Astory_location.4%3Astory_attachment_style.share%3Aott.AX-kahQs8TZr9sKP%3Atds_flgs.3%3Athid.100054084616307%3A306061129499414%3A2%3A0%3A1643702399%3A7867760695420446768%3A%3A%3Apage_insights.%7B%22100054084616307%22%3A%7B%22page_id%22%3A100054084616307%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1643040001%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B402760264870124%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100054084616307%2C%22page_id%22%3A100054084616307%2C%22post_id%22%3A402760264870124%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%22100044589092245%22%3A%7B%22page_id%22%3A100044589092245%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100054084616307%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%7D&__tn__=C-R,False,,,,,,,True,,"[{'name': 'Patricia Sevilla', 'link': 'https://facebook.com/patricia.sevilla.758399?fref=pb', 'type': 'like'}, {'name': 'Maria Chinchilla', 'link': 'https://facebook.com/maria.chinchilla.7359447?fref=pb', 'type': 'like'}, {'name': 'Róger G. Calderón', 'link': 'https://facebook.com/profile.php?id=100046010659611&fref=pb', 'type': 'like'}, {'name': 'Miguel Avalos Vega', 'link': 'https://facebook.com/miguel.avalosvega.1?fref=pb', 'type': 'like'}, {'name': 'Rafael Torres', 'link': 'https://facebook.com/profile.php?id=100030018254549&fref=pb', 'type': 'like'}, {'name': 'Lasc Saca', 'link': 'https://facebook.com/lasc.saca?fref=pb', 'type': 'like'}, {'name': 'Lin Campos', 'link': 'https://facebook.com/lin.campos.39?fref=pb', 'type': 'love'}, {'name': 'Alexis Sánchez', 'link': 'https://facebook.com/profile.php?id=100023721811585&fref=pb', 'type': 'like'}, {'name': 'Pablo Acosta', 'link': 'https://facebook.com/profile.php?id=100022670838575&fref=pb', 'type': 'like'}, {'name': 'Jorge Abarca Fallas', 'link': 'https://facebook.com/jorge.abarcafallas.37?fref=pb', 'type': 'like'}, {'name': 'Carmen Lia Juarez', 'link': 'https://facebook.com/carmenlia.juarez?fref=pb', 'type': 'like'}, {'name': 'Adolfo Umaña', 'link': 'https://facebook.com/aduma8311?fref=pb', 'type': 'like'}, {'name': 'Harold Villalta Campos', 'link': 'https://facebook.com/susana.loaiciga.5?fref=pb', 'type': 'like'}, {'name': 'Medardo Umaña Perez', 'link': 'https://facebook.com/medardo.umanaperez?fref=pb', 'type': 'love'}, {'name': 'Andrea Aguilar', 'link': 'https://facebook.com/andrea.aguilar.77985741?fref=pb', 'type': 'like'}, {'name': 'Jean Carlo Vega', 'link': 'https://facebook.com/jeancarlo.vega.5264?fref=pb', 'type': 'love'}, {'name': 'Dennis Orozco Mata', 'link': 'https://facebook.com/dennis.orozcomata?fref=pb', 'type': 'like'}, {'name': 'Marvin Camacho Chaves', 'link': 'https://facebook.com/marvin.camachochaves?fref=pb', 'type': 'like'}, {'name': 'Roberto Gm Mora', 'link': 'https://facebook.com/roberto.gmmora?fref=pb', 'type': 'like'}, {'name': 'Yahoska Ramirez', 'link': 'https://facebook.com/yahoska.ramirez.3?fref=pb', 'type': 'like'}, {'name': 'Melvin Lame Alfaro', 'link': 'https://facebook.com/melvinlame.alfaro?fref=pb', 'type': 'like'}, {'name': 'Ligia Rojas Vàsquez', 'link': 'https://facebook.com/ligia.rojasvasquez?fref=pb', 'type': 'like'}, {'name': 'Ka Obregon', 'link': 'https://facebook.com/kattia.obregonumana?fref=pb', 'type': 'like'}, {'name': 'Alexis Herrera López', 'link': 'https://facebook.com/alexis.herreralopez.98?fref=pb', 'type': 'like'}, {'name': 'Mayra Escobar Matarrita', 'link': 'https://facebook.com/mayra.escobarmatarrita?fref=pb', 'type': 'like'}, {'name': 'José Eladio Durán', 'link': 'https://facebook.com/joseladio.duran?fref=pb', 'type': 'like'}, {'name': 'Enrique Montoya Morales', 'link': 'https://facebook.com/enrique.montoyamorales?fref=pb', 'type': 'like'}, {'name': 'Carlos Vega Beirute', 'link': 'https://facebook.com/carlos.vegabeirute?fref=pb', 'type': 'like'}, {'name': 'Irani Gonzalez', 'link': 'https://facebook.com/irani.gonzalez.33?fref=pb', 'type': 'like'}, {'name': 'Javier Alvarez Soto', 'link': 'https://facebook.com/javier.alvarezsoto.7?fref=pb', 'type': 'like'}, {'name': 'C Elena Manzanarez', 'link': 'https://facebook.com/cruzelena.manzanarezjuarez?fref=pb', 'type': 'like'}, {'name': 'José Rugama', 'link': 'https://facebook.com/JoseRugamaRoja?fref=pb', 'type': 'like'}, {'name': 'Ivan Valle', 'link': 'https://facebook.com/ivan.valle.315?fref=pb', 'type': 'like'}, {'name': 'Douglas Jimenez Mora', 'link': 'https://facebook.com/douglas.jimenezmora?fref=pb', 'type': 'like'}, {'name': 'Estefania Vasquez Araya', 'link': 'https://facebook.com/estefania.vasquezaraya?fref=pb', 'type': 'like'}, {'name': 'Ricardo Hiljevich', 'link': 'https://facebook.com/profile.php?id=1416075877&fref=pb', 'type': 'like'}, {'name': 'Ricardo Barrera', 'link': 'https://facebook.com/elfamosocallindelcoco?fref=pb', 'type': 'like'}, {'name': 'Jose Pablo Chaves', 'link': 'https://facebook.com/Chavesson?fref=pb', 'type': 'like'}, {'name': 'Alexander Siles', 'link': 'https://facebook.com/alexander.siles.98?fref=pb', 'type': 'like'}, {'name': 'Maripaz Monge', 'link': 'https://facebook.com/maripaz.monge?fref=pb', 'type': 'like'}, {'name': 'Luilly Quirós Segura', 'link': 'https://facebook.com/luilly.qs?fref=pb', 'type': 'like'}, {'name': 'Carlos Araya', 'link': 'https://facebook.com/carlos.araya.37266?fref=pb', 'type': 'love'}, {'name': 'Kenneth Morales', 'link': 'https://facebook.com/kenneth.morales.927?fref=pb', 'type': 'like'}, {'name': 'Fabian Salas', 'link': 'https://facebook.com/fabian.salas.1420?fref=pb', 'type': 'like'}, {'name': 'Sebastian Gonzalez Rodriguez', 'link': 'https://facebook.com/sebastian.gonzalezrodriguez.31?fref=pb', 'type': 'like'}]",https://www.facebook.com/rolandoarayacrj/posts/402760264870124,"{'like': 41, 'love': 4}",45.0,,164236999437,,,[],False,2022-01-24 11:33:00.883039,,,
