,post_id,text,post_text,shared_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,header,fetched_time,video_ids,videos,listing_title,listing_price,listing_location
0,118266760722429,"#Entrevista | ESTAMOS EN VIVO 👇🏼

Una entrevista sobre ruedas junto a David J. Patey 🚌

Trivisión Canal 36 was live.
15 hrs ·

Mi Programa con David J. Patey
Hoy nos acompaña Luis Alberto Cordero candidato por el patrido Movimiento Libertario.","#Entrevista | ESTAMOS EN VIVO 👇🏼

Una entrevista sobre ruedas junto a David J. Patey 🚌","Trivisión Canal 36 was live.
15 hrs ·

Mi Programa con David J. Patey
Hoy nos acompaña Luis Alberto Cordero candidato por el patrido Movimiento Libertario.",2022-01-23 20:11:56.000000,1642990316,,https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272484856_238602551766702_2244564722873461521_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=GrG143RigGcAX_ALzhz&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT9gLBYhxN8EZqi6QOqqUnAoYg2mwSPWIvh_Zcx1JyOT5A&oe=61F3F8DE,[],[],['https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272484856_238602551766702_2244564722873461521_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=GrG143RigGcAX_ALzhz&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT9gLBYhxN8EZqi6QOqqUnAoYg2mwSPWIvh_Zcx1JyOT5A&oe=61F3F8DE'],[None],https://video.fsyq1-1.fna.fbcdn.net/v/t42.1790-2/10000000_3099814270256583_5038663606447843718_n.mp4?_nc_cat=111&vs=7244bfed2c62ce33&_nc_vs=HBksFQAYJEdJQ1dtQURIeFhMQVF3TUxBSVlwQTZYYTdleEZidjRHQUFBRhUAAsgBABUAGCRHSUNXbUFBQklJQjFoa01CQUx1SXR4RldaYXBVYnY0R0FBQUYVAgLIAQAoRC1pICclcycgLWZiX3VzZV90ZmR0X3N0YXJ0dGltZSAxIC1pICclcycgLWMgY29weSAtbW92ZmxhZ3MgZmFzdHN0YXJ0KwaIEnByb2dyZXNzaXZlX3JlY2lwZQExDXN1YnNhbXBsZV9mcHMAEHZtYWZfZW5hYmxlX25zdWIAIG1lYXN1cmVfb3JpZ2luYWxfcmVzb2x1dGlvbl9zc2ltAChjb21wdXRlX3NzaW1fb25seV9hdF9vcmlnaW5hbF9yZXNvbHV0aW9uABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHAAAJvCOl%2BORqmwVkE4oAkMzGANhdjEcF0CkgDhR64UfGBlkYXNoX2xpdmVfbWRfZnJhZ18yX3ZpZGVvEgAYGHZpZGVvcy52dHMuY2FsbGJhY2sucHJvZBkcFQAV8rYEACgSVklERU9fVklFV19SRVFVRVNUGw2IFW9lbV90YXJnZXRfZW5jb2RlX3RhZwZvZXBfc2QTb2VtX3JlcXVlc3RfdGltZV9tcw0xNjQzMDQ0OTEwNDM3DG9lbV9jZmdfcnVsZQp3YXNsaXZlX3NkE29lbV9yb2lfcmVhY2hfY291bnQGMTIzODkyDG9lbV9yb2lfbm90ZQtwcm9ncmVzc2l2ZRFvZW1fcm9pX3VzZXJfdGllcgAeb2VtX3JvaV9wcmVkaWN0ZWRfd2F0Y2hfdGltZV9zATAWb2VtX3JvaV9yZWNpcGVfYmVuZWZpdAUwLjAwMCVvZW1fcm9pX3N0YXRpY19iZW5lZml0X2Nvc3RfZXZhbHVhdG9yC3Byb2dyZXNzaXZlDG9lbV92aWRlb19pZA8yMzgyMTg0NjE4MDUxMTESb2VtX3ZpZGVvX2Fzc2V0X2lkDzIzODIxODQ1NTEzODQ0NRVvZW1fdmlkZW9fcmVzb3VyY2VfaWQPMjM4MjE4NDUxODA1MTEyHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPNjgwMzEwMTUzMTQ1MzQ1JQQcHBwV8OYXGwFVAAIbAVUAAhwVAgAAABaAurcDACXEARsHiAFzBDMzMTACY2QKMjAyMi0wMS0yMwNyY2IGMTIzODAwA2FwcAR2TWl4AmN0CUJST0FEQ0FTVBNvcmlnaW5hbF9kdXJhdGlvbl9zCDI2MjQuMTcxAnRzFHByb2dyZXNzaXZlX29yZGVyaW5nAA%3D%3D&ccb=1-5&_nc_sid=f6c681&_nc_ohc=YsvOrmaR4U4AX9SA3gA&tn=dGb3zLNHJ0iocLmW&_nc_rml=0&_nc_ht=video.fsyq1-1.fna&oh=00_AT-j4z80yHLfDIjVnP3jHe1Cj9BrQsEhGpWrweuOZtEPXw&oe=61EF0051&_nc_rid=6b614d0ce7784aa,,,238218461805111,,,https://scontent.fsyq1-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s600x600/272484856_238602551766702_2244564722873461521_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=GrG143RigGcAX_ALzhz&_nc_ht=scontent.fsyq1-1.fna&oh=00_AT9gLBYhxN8EZqi6QOqqUnAoYg2mwSPWIvh_Zcx1JyOT5A&oe=61F3F8DE,,,3,0,0,https://facebook.com/Cordero2022/posts/118266760722429,,"[{'link': '/hashtag/entrevista?refid=17&_ft_=mf_story_key.118266760722429%3Atop_level_post_id.118266760722429%3Atl_objid.118266760722429%3Acontent_owner_id_new.100076173166906%3Aoriginal_content_id.238218461805111%3Aoriginal_content_owner_id.420452908036597%3Athrowback_story_fbid.118266760722429%3Apage_id.102444748885161%3Astory_location.4%3Aattached_story_attachment_style.video_inline%3Aott.AX_OJwBMKlxHUOMy%3Atds_flgs.3%3Athid.100076173166906%3A306061129499414%3A2%3A0%3A1643702399%3A-2903537046342436178%3A%3A%3Apage_insights.%7B%22100076173166906%22%3A%7B%22page_id%22%3A100076173166906%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A238218461805111%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642990316%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B118266760722429%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100076173166906%2C%22page_id%22%3A100076173166906%2C%22post_id%22%3A118266760722429%2C%22role%22%3A1%2C%22share_id%22%3A238218461805111%7D%5D%7D%2C%22100044206790458%22%3A%7B%22page_id%22%3A100044206790458%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%2C%22420452908036597%22%3A%7B%22page_id%22%3A420452908036597%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22attached_story%22%3A%7B%22page_id%22%3A420452908036597%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A420452908036597%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntVideoCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A1%2C%22publish_time%22%3A1642989679%2C%22story_name%22%3A%22EntVideoCreationStory%22%2C%22story_fbid%22%3A%5B238218461805111%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100076173166906%2C%22page_id%22%3A420452908036597%2C%22post_id%22%3A238218461805111%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R', 'text': '#Entrevista'}, {'link': '/davidjpatey?refid=17&_ft_=mf_story_key.118266760722429%3Atop_level_post_id.118266760722429%3Atl_objid.118266760722429%3Acontent_owner_id_new.100076173166906%3Aoriginal_content_id.238218461805111%3Aoriginal_content_owner_id.420452908036597%3Athrowback_story_fbid.118266760722429%3Apage_id.102444748885161%3Astory_location.4%3Aattached_story_attachment_style.video_inline%3Aott.AX_OJwBMKlxHUOMy%3Atds_flgs.3%3Athid.100076173166906%3A306061129499414%3A2%3A0%3A1643702399%3A-2903537046342436178%3A%3A%3Apage_insights.%7B%22100076173166906%22%3A%7B%22page_id%22%3A100076173166906%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A238218461805111%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642990316%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B118266760722429%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100076173166906%2C%22page_id%22%3A100076173166906%2C%22post_id%22%3A118266760722429%2C%22role%22%3A1%2C%22share_id%22%3A238218461805111%7D%5D%7D%2C%22100044206790458%22%3A%7B%22page_id%22%3A100044206790458%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%2C%22420452908036597%22%3A%7B%22page_id%22%3A420452908036597%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22attached_story%22%3A%7B%22page_id%22%3A420452908036597%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A420452908036597%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntVideoCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A1%2C%22publish_time%22%3A1642989679%2C%22story_name%22%3A%22EntVideoCreationStory%22%2C%22story_fbid%22%3A%5B238218461805111%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100076173166906%2C%22page_id%22%3A420452908036597%2C%22post_id%22%3A238218461805111%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R', 'text': 'David J. Patey'}]",100076173166906,Luis Alberto Cordero Arias,https://facebook.com/Cordero2022?lst=797167859%3A100076173166906%3A1643044910&refid=17&_ft_=mf_story_key.118266760722429%3Atop_level_post_id.118266760722429%3Atl_objid.118266760722429%3Acontent_owner_id_new.100076173166906%3Aoriginal_content_id.238218461805111%3Aoriginal_content_owner_id.420452908036597%3Athrowback_story_fbid.118266760722429%3Apage_id.102444748885161%3Astory_location.4%3Aattached_story_attachment_style.video_inline%3Aott.AX_OJwBMKlxHUOMy%3Atds_flgs.3%3Athid.100076173166906%3A306061129499414%3A2%3A0%3A1643702399%3A-2903537046342436178%3A%3A%3Apage_insights.%7B%22100076173166906%22%3A%7B%22page_id%22%3A100076173166906%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A238218461805111%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642990316%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B118266760722429%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100076173166906%2C%22page_id%22%3A100076173166906%2C%22post_id%22%3A118266760722429%2C%22role%22%3A1%2C%22share_id%22%3A238218461805111%7D%5D%7D%2C%22100044206790458%22%3A%7B%22page_id%22%3A100044206790458%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%2C%22420452908036597%22%3A%7B%22page_id%22%3A420452908036597%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22attached_story%22%3A%7B%22page_id%22%3A420452908036597%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A420452908036597%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntVideoCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A1%2C%22publish_time%22%3A1642989679%2C%22story_name%22%3A%22EntVideoCreationStory%22%2C%22story_fbid%22%3A%5B238218461805111%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100076173166906%2C%22page_id%22%3A420452908036597%2C%22post_id%22%3A238218461805111%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=C-R,False,,238218461805111,2022-01-23 20:21:52.000000,420452908036597,Trivisión Canal 36,https://facebook.com/story.php?story_fbid=238218461805111&id=420452908036597,True,,"[{'name': 'Rafael Mata', 'link': 'https://facebook.com/rafael.mata.31?fref=pb', 'type': 'like'}, {'name': 'Elizabeth Rojas', 'link': 'https://facebook.com/profile.php?id=100006613507506&fref=pb', 'type': 'like'}, {'name': 'Anthony Tejera', 'link': 'https://facebook.com/tonelock?fref=pb', 'type': 'like'}]",https://www.facebook.com/Cordero2022/posts/118266760722429,{'like': 3},3.0,"[{'name': 'Trivisión Canal 36', 'link': '/trivision36/?refid=17&_ft_=mf_story_key.118266760722429%3Atop_level_post_id.118266760722429%3Atl_objid.118266760722429%3Acontent_owner_id_new.100076173166906%3Aoriginal_content_id.238218461805111%3Aoriginal_content_owner_id.420452908036597%3Athrowback_story_fbid.118266760722429%3Apage_id.102444748885161%3Astory_location.4%3Aattached_story_attachment_style.video_inline%3Aott.AX_OJwBMKlxHUOMy%3Atds_flgs.3%3Athid.100076173166906%3A306061129499414%3A2%3A0%3A1643702399%3A-2903537046342436178%3A%3A%3Apage_insights.%7B%22100076173166906%22%3A%7B%22page_id%22%3A100076173166906%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A238218461805111%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1642990316%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B118266760722429%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100076173166906%2C%22page_id%22%3A100076173166906%2C%22post_id%22%3A118266760722429%2C%22role%22%3A1%2C%22share_id%22%3A238218461805111%7D%5D%7D%2C%22100044206790458%22%3A%7B%22page_id%22%3A100044206790458%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A16%2C%22sl%22%3A4%7D%2C%22420452908036597%22%3A%7B%22page_id%22%3A420452908036597%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A100076173166906%2C%22attached_story%22%3A%7B%22page_id%22%3A420452908036597%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A420452908036597%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntVideoCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A1%2C%22publish_time%22%3A1642989679%2C%22story_name%22%3A%22EntVideoCreationStory%22%2C%22story_fbid%22%3A%5B238218461805111%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100076173166906%2C%22page_id%22%3A420452908036597%2C%22post_id%22%3A238218461805111%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=CH-R'}]",102444748885161,,,[],False,Luis Alberto Cordero Arias,2022-01-24 11:21:53.571694,,,,,
